comments,duration,event,main_speaker,title,published_date,ratings,views
441,940,TEDSalon NY2013,Malcolm Gladwell,Malcolm Gladwell: The unheard story of David and Goliath,1380553694,"[{'id': 8, 'name': 'Informative', 'count': 495}, {'id': 22, 'name': 'Fascinating', 'count': 625}, {'id': 25, 'name': 'OK', 'count': 100}, {'id': 3, 'name': 'Courageous', 'count': 42}, {'id': 21, 'name': 'Unconvincing', 'count': 171}, {'id': 26, 'name': 'Obnoxious', 'count': 42}, {'id': 10, 'name': 'Inspiring', 'count': 325}, {'id': 24, 'name': 'Persuasive', 'count': 182}, {'id': 1, 'name': 'Beautiful', 'count': 90}, {'id': 23, 'name': 'Jaw-dropping', 'count': 71}, {'id': 9, 'name': 'Ingenious', 'count': 163}, {'id': 11, 'name': 'Longwinded', 'count': 69}, {'id': 7, 'name': 'Funny', 'count': 36}, {'id': 2, 'name': 'Confusing', 'count': 19}]",3665885
169,834,TEDMED 2013,Kelli Swazey,Kelli Swazey: Life that doesn't end with death,1380640518,"[{'id': 8, 'name': 'Informative', 'count': 221}, {'id': 22, 'name': 'Fascinating', 'count': 213}, {'id': 25, 'name': 'OK', 'count': 91}, {'id': 21, 'name': 'Unconvincing', 'count': 90}, {'id': 2, 'name': 'Confusing', 'count': 27}, {'id': 24, 'name': 'Persuasive', 'count': 43}, {'id': 10, 'name': 'Inspiring', 'count': 108}, {'id': 1, 'name': 'Beautiful', 'count': 76}, {'id': 11, 'name': 'Longwinded', 'count': 58}, {'id': 26, 'name': 'Obnoxious', 'count': 31}, {'id': 23, 'name': 'Jaw-dropping', 'count': 33}, {'id': 9, 'name': 'Ingenious', 'count': 17}, {'id': 3, 'name': 'Courageous', 'count': 25}, {'id': 7, 'name': 'Funny', 'count': 6}]",1538661
404,1047,TEDSalon NY2013,Amy Webb,Amy Webb: How I hacked online dating,1380727278,"[{'id': 24, 'name': 'Persuasive', 'count': 248}, {'id': 3, 'name': 'Courageous', 'count': 224}, {'id': 10, 'name': 'Inspiring', 'count': 760}, {'id': 7, 'name': 'Funny', 'count': 1717}, {'id': 9, 'name': 'Ingenious', 'count': 814}, {'id': 22, 'name': 'Fascinating', 'count': 580}, {'id': 25, 'name': 'OK', 'count': 104}, {'id': 8, 'name': 'Informative', 'count': 549}, {'id': 1, 'name': 'Beautiful', 'count': 153}, {'id': 2, 'name': 'Confusing', 'count': 16}, {'id': 26, 'name': 'Obnoxious', 'count': 94}, {'id': 21, 'name': 'Unconvincing', 'count': 80}, {'id': 11, 'name': 'Longwinded', 'count': 43}, {'id': 23, 'name': 'Jaw-dropping', 'count': 73}]",6298610
133,725,TEDGlobal 2013,Fabian Oefner,Fabian Oefner: Psychedelic science,1380812403,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 78}, {'id': 22, 'name': 'Fascinating', 'count': 256}, {'id': 1, 'name': 'Beautiful', 'count': 438}, {'id': 9, 'name': 'Ingenious', 'count': 116}, {'id': 10, 'name': 'Inspiring', 'count': 131}, {'id': 11, 'name': 'Longwinded', 'count': 42}, {'id': 25, 'name': 'OK', 'count': 123}, {'id': 21, 'name': 'Unconvincing', 'count': 33}, {'id': 8, 'name': 'Informative', 'count': 79}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 24, 'name': 'Persuasive', 'count': 5}, {'id': 3, 'name': 'Courageous', 'count': 3}, {'id': 7, 'name': 'Funny', 'count': 21}]",1789403
266,603,TED2013,Jason Pontin,Jason Pontin: Can technology solve our big problems?,1380899085,"[{'id': 24, 'name': 'Persuasive', 'count': 140}, {'id': 25, 'name': 'OK', 'count': 106}, {'id': 10, 'name': 'Inspiring', 'count': 162}, {'id': 8, 'name': 'Informative', 'count': 171}, {'id': 22, 'name': 'Fascinating', 'count': 53}, {'id': 9, 'name': 'Ingenious', 'count': 18}, {'id': 21, 'name': 'Unconvincing', 'count': 75}, {'id': 23, 'name': 'Jaw-dropping', 'count': 8}, {'id': 3, 'name': 'Courageous', 'count': 48}, {'id': 2, 'name': 'Confusing', 'count': 30}, {'id': 26, 'name': 'Obnoxious', 'count': 15}, {'id': 11, 'name': 'Longwinded', 'count': 26}, {'id': 7, 'name': 'Funny', 'count': 4}, {'id': 1, 'name': 'Beautiful', 'count': 28}]",1507409
218,988,TEDGlobal 2013,Michael Porter,Michael Porter: The case for letting business solve social problems,1381158304,"[{'id': 8, 'name': 'Informative', 'count': 252}, {'id': 24, 'name': 'Persuasive', 'count': 290}, {'id': 3, 'name': 'Courageous', 'count': 55}, {'id': 10, 'name': 'Inspiring', 'count': 416}, {'id': 11, 'name': 'Longwinded', 'count': 99}, {'id': 21, 'name': 'Unconvincing', 'count': 216}, {'id': 25, 'name': 'OK', 'count': 89}, {'id': 26, 'name': 'Obnoxious', 'count': 33}, {'id': 9, 'name': 'Ingenious', 'count': 45}, {'id': 22, 'name': 'Fascinating', 'count': 75}, {'id': 2, 'name': 'Confusing', 'count': 26}, {'id': 1, 'name': 'Beautiful', 'count': 17}, {'id': 23, 'name': 'Jaw-dropping', 'count': 9}, {'id': 7, 'name': 'Funny', 'count': 6}]",1573620
395,877,TEDGlobal 2013,Michael Sandel,Michael Sandel: Why we shouldn't trust markets with our civic life,1381158492,"[{'id': 8, 'name': 'Informative', 'count': 277}, {'id': 24, 'name': 'Persuasive', 'count': 482}, {'id': 10, 'name': 'Inspiring', 'count': 441}, {'id': 3, 'name': 'Courageous', 'count': 127}, {'id': 22, 'name': 'Fascinating', 'count': 166}, {'id': 25, 'name': 'OK', 'count': 33}, {'id': 9, 'name': 'Ingenious', 'count': 57}, {'id': 23, 'name': 'Jaw-dropping', 'count': 42}, {'id': 1, 'name': 'Beautiful', 'count': 89}, {'id': 11, 'name': 'Longwinded', 'count': 20}, {'id': 21, 'name': 'Unconvincing', 'count': 59}, {'id': 2, 'name': 'Confusing', 'count': 13}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 7, 'name': 'Funny', 'count': 9}]",1684720
148,842,TEDCity2.0,Janette Sadik-Khan,Janette Sadik-Khan: New York's streets? Not so mean any more,1381244676,"[{'id': 22, 'name': 'Fascinating', 'count': 148}, {'id': 10, 'name': 'Inspiring', 'count': 289}, {'id': 8, 'name': 'Informative', 'count': 207}, {'id': 9, 'name': 'Ingenious', 'count': 172}, {'id': 24, 'name': 'Persuasive', 'count': 182}, {'id': 3, 'name': 'Courageous', 'count': 41}, {'id': 7, 'name': 'Funny', 'count': 49}, {'id': 25, 'name': 'OK', 'count': 17}, {'id': 1, 'name': 'Beautiful', 'count': 40}, {'id': 23, 'name': 'Jaw-dropping', 'count': 26}, {'id': 21, 'name': 'Unconvincing', 'count': 11}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]",925046
147,645,TEDGlobal 2013,Trita Parsi,Trita Parsi: Iran and Israel: Peace is possible,1381331315,"[{'id': 10, 'name': 'Inspiring', 'count': 91}, {'id': 8, 'name': 'Informative', 'count': 189}, {'id': 22, 'name': 'Fascinating', 'count': 49}, {'id': 9, 'name': 'Ingenious', 'count': 17}, {'id': 24, 'name': 'Persuasive', 'count': 100}, {'id': 3, 'name': 'Courageous', 'count': 52}, {'id': 25, 'name': 'OK', 'count': 37}, {'id': 21, 'name': 'Unconvincing', 'count': 38}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 1, 'name': 'Beautiful', 'count': 13}, {'id': 23, 'name': 'Jaw-dropping', 'count': 5}, {'id': 7, 'name': 'Funny', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 11, 'name': 'Longwinded', 'count': 3}]",740772
268,848,TEDMED 2013,Gary Slutkin,Gary Slutkin: Let's treat violence like a contagious disease,1381417240,"[{'id': 8, 'name': 'Informative', 'count': 198}, {'id': 24, 'name': 'Persuasive', 'count': 229}, {'id': 22, 'name': 'Fascinating', 'count': 181}, {'id': 10, 'name': 'Inspiring', 'count': 275}, {'id': 9, 'name': 'Ingenious', 'count': 195}, {'id': 3, 'name': 'Courageous', 'count': 98}, {'id': 23, 'name': 'Jaw-dropping', 'count': 40}, {'id': 1, 'name': 'Beautiful', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 10}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 21, 'name': 'Unconvincing', 'count': 10}, {'id': 25, 'name': 'OK', 'count': 16}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]",734171
64,715,TEDSalon NY2013,Andrew Fitzgerald,Andrew Fitzgerald: Adventures in Twitter fiction,1381503543,"[{'id': 8, 'name': 'Informative', 'count': 104}, {'id': 22, 'name': 'Fascinating', 'count': 74}, {'id': 10, 'name': 'Inspiring', 'count': 54}, {'id': 24, 'name': 'Persuasive', 'count': 22}, {'id': 25, 'name': 'OK', 'count': 52}, {'id': 21, 'name': 'Unconvincing', 'count': 37}, {'id': 9, 'name': 'Ingenious', 'count': 47}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 7, 'name': 'Funny', 'count': 17}, {'id': 1, 'name': 'Beautiful', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 23, 'name': 'Jaw-dropping', 'count': 7}, {'id': 3, 'name': 'Courageous', 'count': 4}]",1000495
124,1016,TEDCity2.0,Jeff Speck,Jeff Speck: The walkable city,1381763957,"[{'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 25, 'name': 'OK', 'count': 41}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 7, 'name': 'Funny', 'count': 55}, {'id': 22, 'name': 'Fascinating', 'count': 92}, {'id': 10, 'name': 'Inspiring', 'count': 243}, {'id': 24, 'name': 'Persuasive', 'count': 272}, {'id': 8, 'name': 'Informative', 'count': 310}, {'id': 9, 'name': 'Ingenious', 'count': 33}, {'id': 23, 'name': 'Jaw-dropping', 'count': 15}, {'id': 2, 'name': 'Confusing', 'count': 9}, {'id': 3, 'name': 'Courageous', 'count': 21}, {'id': 1, 'name': 'Beautiful', 'count': 19}]",1041732
124,924,TEDMED 2013,Amanda Bennett,Amanda Bennett: We need a heroic narrative for death,1381849202,"[{'id': 10, 'name': 'Inspiring', 'count': 214}, {'id': 1, 'name': 'Beautiful', 'count': 152}, {'id': 3, 'name': 'Courageous', 'count': 169}, {'id': 22, 'name': 'Fascinating', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 25, 'name': 'OK', 'count': 45}, {'id': 24, 'name': 'Persuasive', 'count': 32}, {'id': 8, 'name': 'Informative', 'count': 19}, {'id': 9, 'name': 'Ingenious', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 28}, {'id': 11, 'name': 'Longwinded', 'count': 25}, {'id': 23, 'name': 'Jaw-dropping', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 8}]",986726
195,1018,TEDCity2.0,Iwan Baan,Iwan Baan: Ingenious homes in unexpected places,1381936502,"[{'id': 22, 'name': 'Fascinating', 'count': 559}, {'id': 9, 'name': 'Ingenious', 'count': 178}, {'id': 1, 'name': 'Beautiful', 'count': 219}, {'id': 10, 'name': 'Inspiring', 'count': 305}, {'id': 11, 'name': 'Longwinded', 'count': 13}, {'id': 25, 'name': 'OK', 'count': 36}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 8, 'name': 'Informative', 'count': 279}, {'id': 23, 'name': 'Jaw-dropping', 'count': 131}, {'id': 7, 'name': 'Funny', 'count': 16}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 24, 'name': 'Persuasive', 'count': 32}, {'id': 3, 'name': 'Courageous', 'count': 43}, {'id': 2, 'name': 'Confusing', 'count': 4}]",1463086
134,900,TEDGlobal 2013,Alessandro Acquisti,Alessandro Acquisti: What will a future without secrets look like?,1382022014,"[{'id': 8, 'name': 'Informative', 'count': 632}, {'id': 22, 'name': 'Fascinating', 'count': 205}, {'id': 24, 'name': 'Persuasive', 'count': 336}, {'id': 7, 'name': 'Funny', 'count': 20}, {'id': 23, 'name': 'Jaw-dropping', 'count': 99}, {'id': 9, 'name': 'Ingenious', 'count': 44}, {'id': 10, 'name': 'Inspiring', 'count': 97}, {'id': 11, 'name': 'Longwinded', 'count': 22}, {'id': 3, 'name': 'Courageous', 'count': 74}, {'id': 1, 'name': 'Beautiful', 'count': 6}, {'id': 21, 'name': 'Unconvincing', 'count': 16}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 25, 'name': 'OK', 'count': 42}, {'id': 2, 'name': 'Confusing', 'count': 20}]",1305155
165,546,TEDGlobal 2013,Hetain Patel,Hetain Patel: Who am I? Think again,1382108360,"[{'id': 7, 'name': 'Funny', 'count': 656}, {'id': 22, 'name': 'Fascinating', 'count': 233}, {'id': 9, 'name': 'Ingenious', 'count': 255}, {'id': 24, 'name': 'Persuasive', 'count': 45}, {'id': 10, 'name': 'Inspiring', 'count': 265}, {'id': 25, 'name': 'OK', 'count': 87}, {'id': 1, 'name': 'Beautiful', 'count': 197}, {'id': 8, 'name': 'Informative', 'count': 63}, {'id': 23, 'name': 'Jaw-dropping', 'count': 43}, {'id': 21, 'name': 'Unconvincing', 'count': 45}, {'id': 11, 'name': 'Longwinded', 'count': 14}, {'id': 3, 'name': 'Courageous', 'count': 41}, {'id': 2, 'name': 'Confusing', 'count': 56}, {'id': 26, 'name': 'Obnoxious', 'count': 11}]",2663827
143,798,TEDGlobal 2013,Steve Howard,Steve Howard: Let's go all-in on selling sustainability,1382367748,"[{'id': 24, 'name': 'Persuasive', 'count': 231}, {'id': 10, 'name': 'Inspiring', 'count': 283}, {'id': 8, 'name': 'Informative', 'count': 184}, {'id': 3, 'name': 'Courageous', 'count': 44}, {'id': 25, 'name': 'OK', 'count': 32}, {'id': 9, 'name': 'Ingenious', 'count': 21}, {'id': 22, 'name': 'Fascinating', 'count': 41}, {'id': 1, 'name': 'Beautiful', 'count': 14}, {'id': 21, 'name': 'Unconvincing', 'count': 17}, {'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 23, 'name': 'Jaw-dropping', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 0}]",1041748
207,693,TEDGlobal 2013,Charles Robertson,Charles Robertson: Africa's next boom,1382454693,"[{'id': 24, 'name': 'Persuasive', 'count': 97}, {'id': 8, 'name': 'Informative', 'count': 180}, {'id': 22, 'name': 'Fascinating', 'count': 66}, {'id': 21, 'name': 'Unconvincing', 'count': 56}, {'id': 25, 'name': 'OK', 'count': 58}, {'id': 10, 'name': 'Inspiring', 'count': 95}, {'id': 9, 'name': 'Ingenious', 'count': 14}, {'id': 3, 'name': 'Courageous', 'count': 13}, {'id': 23, 'name': 'Jaw-dropping', 'count': 11}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 1, 'name': 'Beautiful', 'count': 12}, {'id': 11, 'name': 'Longwinded', 'count': 9}, {'id': 7, 'name': 'Funny', 'count': 3}]",1204089
227,791,TEDSalon NY2013,Parul Sehgal,Parul Sehgal: An ode to envy,1382540623,"[{'id': 7, 'name': 'Funny', 'count': 301}, {'id': 22, 'name': 'Fascinating', 'count': 328}, {'id': 1, 'name': 'Beautiful', 'count': 265}, {'id': 10, 'name': 'Inspiring', 'count': 204}, {'id': 8, 'name': 'Informative', 'count': 157}, {'id': 2, 'name': 'Confusing', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 48}, {'id': 26, 'name': 'Obnoxious', 'count': 21}, {'id': 24, 'name': 'Persuasive', 'count': 109}, {'id': 9, 'name': 'Ingenious', 'count': 116}, {'id': 25, 'name': 'OK', 'count': 109}, {'id': 3, 'name': 'Courageous', 'count': 63}, {'id': 21, 'name': 'Unconvincing', 'count': 73}, {'id': 23, 'name': 'Jaw-dropping', 'count': 26}]",2158038
207,850,TEDxCERN,Gian Giudice,Gian Giudice: Why our universe might exist on a knife-edge,1382626930,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 108}, {'id': 22, 'name': 'Fascinating', 'count': 443}, {'id': 1, 'name': 'Beautiful', 'count': 63}, {'id': 9, 'name': 'Ingenious', 'count': 59}, {'id': 24, 'name': 'Persuasive', 'count': 43}, {'id': 8, 'name': 'Informative', 'count': 318}, {'id': 2, 'name': 'Confusing', 'count': 29}, {'id': 25, 'name': 'OK', 'count': 58}, {'id': 10, 'name': 'Inspiring', 'count': 84}, {'id': 3, 'name': 'Courageous', 'count': 7}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 21, 'name': 'Unconvincing', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 7, 'name': 'Funny', 'count': 14}]",1644420
84,464,TEDGlobal 2013,Xavier Vilalta,Xavier Vilalta: Architecture at home in its community,1382713208,"[{'id': 10, 'name': 'Inspiring', 'count': 166}, {'id': 1, 'name': 'Beautiful', 'count': 70}, {'id': 8, 'name': 'Informative', 'count': 70}, {'id': 25, 'name': 'OK', 'count': 52}, {'id': 9, 'name': 'Ingenious', 'count': 105}, {'id': 22, 'name': 'Fascinating', 'count': 78}, {'id': 24, 'name': 'Persuasive', 'count': 29}, {'id': 3, 'name': 'Courageous', 'count': 14}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 23, 'name': 'Jaw-dropping', 'count': 13}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 3}]",999700
262,844,TEDGlobal 2013,Mariana Mazzucato,"Mariana Mazzucato: Government -- investor, risk-taker, innovator",1382972395,"[{'id': 26, 'name': 'Obnoxious', 'count': 36}, {'id': 21, 'name': 'Unconvincing', 'count': 141}, {'id': 7, 'name': 'Funny', 'count': 11}, {'id': 24, 'name': 'Persuasive', 'count': 281}, {'id': 8, 'name': 'Informative', 'count': 261}, {'id': 25, 'name': 'OK', 'count': 53}, {'id': 11, 'name': 'Longwinded', 'count': 41}, {'id': 3, 'name': 'Courageous', 'count': 61}, {'id': 23, 'name': 'Jaw-dropping', 'count': 27}, {'id': 9, 'name': 'Ingenious', 'count': 37}, {'id': 22, 'name': 'Fascinating', 'count': 121}, {'id': 2, 'name': 'Confusing', 'count': 32}, {'id': 10, 'name': 'Inspiring', 'count': 109}, {'id': 1, 'name': 'Beautiful', 'count': 21}]",816687
130,821,TEDxUdeM,Mohamed Hijri,Mohamed Hijri: A simple solution to the coming phosphorus crisis,1383058948,"[{'id': 8, 'name': 'Informative', 'count': 182}, {'id': 24, 'name': 'Persuasive', 'count': 84}, {'id': 9, 'name': 'Ingenious', 'count': 57}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 22, 'name': 'Fascinating', 'count': 74}, {'id': 10, 'name': 'Inspiring', 'count': 29}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 23, 'name': 'Jaw-dropping', 'count': 23}, {'id': 3, 'name': 'Courageous', 'count': 3}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 1, 'name': 'Beautiful', 'count': 1}, {'id': 7, 'name': 'Funny', 'count': 0}]",618471
194,721,TEDGlobal 2013,Abha Dawesar,"Abha Dawesar: Life in the ""digital now""",1383146179,"[{'id': 24, 'name': 'Persuasive', 'count': 178}, {'id': 10, 'name': 'Inspiring', 'count': 295}, {'id': 23, 'name': 'Jaw-dropping', 'count': 19}, {'id': 1, 'name': 'Beautiful', 'count': 111}, {'id': 22, 'name': 'Fascinating', 'count': 139}, {'id': 8, 'name': 'Informative', 'count': 83}, {'id': 21, 'name': 'Unconvincing', 'count': 83}, {'id': 25, 'name': 'OK', 'count': 90}, {'id': 11, 'name': 'Longwinded', 'count': 63}, {'id': 9, 'name': 'Ingenious', 'count': 27}, {'id': 2, 'name': 'Confusing', 'count': 52}, {'id': 3, 'name': 'Courageous', 'count': 36}, {'id': 26, 'name': 'Obnoxious', 'count': 17}, {'id': 7, 'name': 'Funny', 'count': 2}]",1245695
172,531,TEDGlobal 2013,Holly Morris,Holly Morris: Why stay in Chernobyl? Because it's home.,1383231495,"[{'id': 8, 'name': 'Informative', 'count': 157}, {'id': 10, 'name': 'Inspiring', 'count': 121}, {'id': 24, 'name': 'Persuasive', 'count': 40}, {'id': 3, 'name': 'Courageous', 'count': 85}, {'id': 1, 'name': 'Beautiful', 'count': 71}, {'id': 22, 'name': 'Fascinating', 'count': 151}, {'id': 25, 'name': 'OK', 'count': 39}, {'id': 21, 'name': 'Unconvincing', 'count': 28}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 23, 'name': 'Jaw-dropping', 'count': 28}, {'id': 9, 'name': 'Ingenious', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 17}, {'id': 11, 'name': 'Longwinded', 'count': 10}, {'id': 7, 'name': 'Funny', 'count': 3}]",1108528
167,508,TED2013,Dong Woo Jang,Dong Woo Jang: The art of bow-making,1383318064,"[{'id': 10, 'name': 'Inspiring', 'count': 353}, {'id': 22, 'name': 'Fascinating', 'count': 161}, {'id': 1, 'name': 'Beautiful', 'count': 145}, {'id': 24, 'name': 'Persuasive', 'count': 38}, {'id': 8, 'name': 'Informative', 'count': 109}, {'id': 25, 'name': 'OK', 'count': 159}, {'id': 2, 'name': 'Confusing', 'count': 23}, {'id': 11, 'name': 'Longwinded', 'count': 36}, {'id': 3, 'name': 'Courageous', 'count': 93}, {'id': 9, 'name': 'Ingenious', 'count': 63}, {'id': 21, 'name': 'Unconvincing', 'count': 44}, {'id': 23, 'name': 'Jaw-dropping', 'count': 15}, {'id': 7, 'name': 'Funny', 'count': 33}, {'id': 26, 'name': 'Obnoxious', 'count': 17}]",2290464
286,1072,TEDSalon NY2013,Rodrigo Canales,Rodrigo Canales: The deadly genius of drug cartels,1383580874,"[{'id': 8, 'name': 'Informative', 'count': 833}, {'id': 24, 'name': 'Persuasive', 'count': 327}, {'id': 3, 'name': 'Courageous', 'count': 193}, {'id': 22, 'name': 'Fascinating', 'count': 364}, {'id': 23, 'name': 'Jaw-dropping', 'count': 156}, {'id': 9, 'name': 'Ingenious', 'count': 63}, {'id': 11, 'name': 'Longwinded', 'count': 16}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 25, 'name': 'OK', 'count': 40}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 10, 'name': 'Inspiring', 'count': 50}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 1, 'name': 'Beautiful', 'count': 3}]",2225283
148,472,TEDCity2.0,Robin Nagle,Robin Nagle: What I discovered in New York City  trash,1383667226,"[{'id': 8, 'name': 'Informative', 'count': 297}, {'id': 22, 'name': 'Fascinating', 'count': 90}, {'id': 10, 'name': 'Inspiring', 'count': 277}, {'id': 24, 'name': 'Persuasive', 'count': 180}, {'id': 25, 'name': 'OK', 'count': 120}, {'id': 3, 'name': 'Courageous', 'count': 67}, {'id': 1, 'name': 'Beautiful', 'count': 97}, {'id': 23, 'name': 'Jaw-dropping', 'count': 9}, {'id': 11, 'name': 'Longwinded', 'count': 26}, {'id': 21, 'name': 'Unconvincing', 'count': 28}, {'id': 9, 'name': 'Ingenious', 'count': 19}, {'id': 26, 'name': 'Obnoxious', 'count': 16}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 10}]",1628594
