service_request_id,date_requested,neighborhood,service,status,street_address,public_description
4184130,2023-04-08T17:56:00,Mid-City:City Heights,Traffic Sign Maintenance,open,"3151 Glenfield St, San Diego, CA 92105, USA","Glenfield Street:  just west of Fairmount Avenue (on south side of road),  a ""2 HOUR PARKING"" sign -- on a leaning signpost, is badly faded & needs replacement, please.  ** Also, just a bit to the west (on same side of street) is the exit for an alleyway -- the ""NO RIGHT TURN"" sign on this post is faded & its signpost bent.  Can these All be repaired / replaced, please?"
4184132,2023-04-08T17:59:00,Mid-City:City Heights,Traffic Sign Maintenance,open,"3074 Fairmount Ave, San Diego, CA 92105, USA","Fairmount Avenue @ Poplar Street:  at this intersection, 2 of the median divider tip ""KEEP RIGHT"" signposts (with little Reflector Markers) are missing after having been run-over sometime ago.  Can Both of these installations be replaced, please?"
4184133,2023-04-08T18:01:00,Kearny Mesa,Pothole,open,"Shawline St, San Diego, CA 92111, USA","Entire intersection of Clairemont Mesa Blvd. and Shawline St. is horrible. Potholes, ripped up pavement, uneven street. It's causing cars to slow down a lot, sometimes swerve, and it's an extremely busy intersection (Wal-Mart, Food 4 Less, Kaiser Hospital, tons of businesses, SD Unified school busses. || Describe the exact location of the pothole on the street./Intersection of Clairemont Mesa Blvd. and Shawline St., 92117|| Which lane is the pothole in?/The entire intersection.|| What is the direction of travel?/Westbound"
4184134,2023-04-08T18:01:00,Skyline-Paradise Hills,Other,open,2966 Morningside Street,asphalt issue - pothole crew filled some holes yesterday and left small piles of loose asphalt and now its on my new tires and new driveway
4184135,2023-04-08T18:01:00,Downtown,Graffiti - Public,open,833 Ash St,Curb graffitied.
4184136,2023-04-08T18:05:00,Mid-City:Kensington-Talmadge,Encampment,open,"4404 FAIRMOUNT AV, San Diego, CA 92116, USA",Illegal encampment
4184137,2023-04-08T18:05:00,Mid-City:City Heights,Tree Maintenance,open,"4301-4347 Quince St, San Diego, CA 92105, USA","Columbine Street @ Quince Street:  on North side of this intersection is a 'NOT A THRU ALLEY' signpost that is completely covered by plant / bush overgrowth.  Can this be trimmed back a bit, please, so that the sign is fully visible?"
4184138,2023-04-08T18:06:00,Skyline-Paradise Hills,Parking,open,7173 Dinovo St,Parking issue
4184139,2023-04-08T18:08:00,Mid-City:Kensington-Talmadge,Encampment,open,"4442 44TH ST, San Diego, CA 92115, USA",Sleeping behind electrical box
4184140,2023-04-08T18:11:00,Southeastern San Diego,Encampment,open,"1876 COMMERCIAL ST, San Diego, CA 92113, USA","This corner is incredibly dangerous   Trying to avoid tends and all this trash, while also trying to stay clear of the trolley is very difficult. Very dangerous situation. I really hope no one gets hurt   I?ve been submitting requests to move all of this from the road and sidewalks for months. I only see it getting worse."
4184141,2023-04-08T18:11:00,North Park,Pothole,open,"2752 UNIVERSITY AV, 92104",POTHOLE
4184143,2023-04-08T18:15:00,Carmel Mountain Ranch,Graffiti - Public,open,Highland Ranch Rd,Sign tagged
4184144,2023-04-08T18:15:00,Peninsula,Illegal Dumping,open,4461 North Harbor Drive,Dumped motor oil containers
4184146,2023-04-08T18:20:00,Greater Golden Hill,Graffiti - Public,open,2849 E St,Graffiti
4184147,2023-04-08T18:22:00,Peninsula,Traffic Signal Issue,open,"NIMITZ BL & EVERGREEN ST,, 92106",MAST ARM LOOKS LIKE ITS BEEN HIT AND MAYBE FALL
4184148,2023-04-08T18:22:00,Mid-City:Eastern Area,Stormwater,open,"EUCLID AV & SR 94 EB,, 92102",UPDATE ? OMITA CALLED BACK REQUESTING SAND ALSO.. LEAKING IN STREET. JLOMITA  619-994-0148   ON EUCLID AVE JUST AFTER EXITING 94 EAST FWY    PLEASE CALL FOR AN ETA
4184149,2023-04-08T18:23:00,Clairemont Mesa,Dead Animal,open,"3247 Clairemont Mesa Blvd, San Diego, CA 92117, USA",Dead cat in front of house at Clairemont mesa blvd
4184150,2023-04-08T18:24:00,Mid-City:Eastern Area,Parking,open,"6878 MARLOWE DR, San Diego, CA 92115, USA",72 Hours Parking
4184151,2023-04-08T18:24:00,Greater Golden Hill,Graffiti - Public,open,918 29th St,Graffiti
4184152,2023-04-08T18:26:00,Mid-City:Eastern Area,Parking,open,"Solita Ave, San Diego, CA 92115, USA","Boat trailer has been parked hazardously on Solita Ave for over a month. Even though the address is La Mesa, LMPD told me the street is San Diego?s."
4184153,2023-04-08T18:27:00,North Park,ROW Maintenance,open,4428 Alabama St,Sidewalk blocked by shrubbery and weeds
4184154,2023-04-08T18:28:00,Mid-City:City Heights,Traffic Sign Maintenance,open,"4245 Poplar St, San Diego, CA 92105, USA","Metal City guardrail is missing its Red Diamond-shaped Reflector (behind house at 4245  Poplar Street), in the Alleyway that stretches to the South from the Quince Street @ Columbine Street intersection.  Can a new one be installed, please?"
4184156,2023-04-08T18:30:00,Ocean Beach,Graffiti - Public,open,4484 W Point Loma Blvd,graffiti
4184157,2023-04-08T18:30:00,Southeastern San Diego,Environmental Services Code Compliance,open,4366 Boston Ave,Bins always left out. Blocking street or sidewalk. These have been left out for 8+ months. The bins ergularmy obstruct street parking or prevent people from using the sidewalk. There are a lot of older people in the neighborhood with walkers or wheelchairs that rely on sidewalk access.
4184158,2023-04-08T18:31:00,Ocean Beach,Graffiti - Public,open,4484 W Point Loma Blvd,graffiti
4184159,2023-04-08T18:32:00,Ocean Beach,Graffiti - Public,open,4484 W Point Loma Blvd,graffiti
4184160,2023-04-08T18:32:00,Downtown,Encampment,open,545 Park Boulevard,"Transients loietering playing loud music and possibly selling illegal items again now at 545,565 and 555 Park Blvd!!! Some of the same people every day!! This wouldn't happen in Coronado or La Jolla. Review the cameras around this building for proof!"
4184161,2023-04-08T18:33:00,North Park,Illegal Dumping,open,2120 University Ave,Illegal dumping and burnt trash container
4184162,2023-04-08T18:33:00,Ocean Beach,Illegal Dumping,open,4484 W Point Loma Blvd,trash
4184164,2023-04-08T18:35:00,Ocean Beach,Graffiti - Public,open,4540 W Point Loma Blvd,graffiti
4184165,2023-04-08T18:38:00,Uptown,Pothole,open,1785 Torrance Street,Pothole on Torrance  || LOCATION: Torrance and Pringle  || LANE: Right  || Southbound
4184166,2023-04-08T18:39:00,Mid-City:City Heights,Encampment,open,4354 Home Avenue,Homeless Encampment
4184167,2023-04-08T18:40:00,Midway-Pacific Highway,Encampment,open,3942 Hancock St,"Well another dirty squatter has illegally moved into the spot across Hancock St from SAIL. First of all, thank you for finally removing the previous squatter in that same location. Now we are demanding that this new one, who is either than the previous one be removed PERMANENTLY by Monday, April 10 or we will be reporting this to CBS 8. I?m disgusted that I saw the police drive by this mess and not stop and tell them to get out! Get it done San Diego or this will be in the news on television this coming week!"
4184168,2023-04-08T18:42:00,Clairemont Mesa,Missed Collection,open,"4336 Jellett St, San Diego, CA 92110, USA",Green trash not picked up Wednesday  4-5-23
4184169,2023-04-08T18:44:00,Mid-City:City Heights,Traffic Sign Maintenance,open,"4098 Poplar St, San Diego, CA 92105, USA","Poplar Street @ Violet Street:  at least 2 of the STOP signs here need replacement, please (for Northbound Poplar & Northbound Violet)  -- as they are faded & no longer reflective.  ** Also, the Street Name Signs for nearby Violet Street / Manzanita Drive intersection need realignment, please."
4184170,2023-04-08T18:44:00,Torrey Pines,Traffic Signal Timing,open,"Del Mar Heights Rd & Mango Dr, San Diego, CA 92014, USA","Del Mar heights rd westbound left green arrow only allows 4 cars thru, when there is traffic it can take 3 light cycles to make left turn."
4184171,2023-04-08T18:44:00,Mid-City:City Heights,Pothole,open,"3848 MENLO AV, San Diego, CA 92105, USA",Pothole || LOCATION: Street || LANE: One way || Westbound
4184172,2023-04-08T18:45:00,Downtown,Sidewalk Repair Issue,open,899 Park Blvd,Asked them to relocate and still don?t comply with moving to another location witch but know has been a problem and ticket has been assigned for this area specifically.
4184173,2023-04-08T18:46:00,Kearny Mesa,Pothole,open,7800?7818 Convoy Ct,Pot hole || LOCATION: On street || LANE: Right || Northbound
4184175,2023-04-08T18:46:00,Downtown,Sidewalk Repair Issue,open,901 Park Blvd,Don?t want to relocate and don?t want to comply with us they have been here for a long time.
4184176,2023-04-08T18:48:00,Kearny Mesa,Pothole,open,4898 Convoy St,Pothole || LOCATION: On street || LANE: Right || Southbound
4184177,2023-04-08T18:49:00,Mid-City:City Heights,Traffic Sign Maintenance,open,"Fairmount Ave, San Diego, CA 92105, USA","Fairmount Avenue @ Olive Street:  just to south of intersection is faded 'NO  PED-X' (RED CIRCLE) sign that needs replacement for its East Face, please -- and a Damaged ""USE CROSSWALK"" sign that is bent / wrapped around same signpost.   ** Also, there is a ""LEFT LANE MUIST TURN LEFT"" signpost that is leaning on the median divider tip for North side of this same intersection; can it be realigned, please?"
4184178,2023-04-08T18:49:00,Mid-City:City Heights,Pothole,open,3600?3698 Knoxie St,Pothole || LOCATION: On street || LANE: Right || Southbound
4184179,2023-04-08T18:50:00,Kearny Mesa,Pothole,open,8310?8378 Clairemont Mesa Blvd,Pot hole || LOCATION: On street || LANE: Right || Westbound
4184181,2023-04-08T18:54:00,Clairemont Mesa,Graffiti - Code Enforcement,open,5408 Mount Alifan Drive,Graffiti on utility box
4184182,2023-04-08T18:55:00,Kearny Mesa,Pothole,open,8302 Clairemont Mesa Blvd,Pot hole || LOCATION: On street in intersection || LANE: Right || Westbound
4184183,2023-04-08T18:57:00,Clairemont Mesa,Missed Collection,open,"5018 Mt Gaywas Dr, San Diego, CA 92117, USA","Refer to reports 04169626,  04178346, and  04182779. Missed collection has not yet been picked and all reports were closed. I am aware of the schedule for recycling and the can was missed on the correct week for recycling pickup when I opened the first report. At this time I cannot add more recycling to the can due to it is full from being not picked up. Any questions please call me."
4184184,2023-04-08T18:57:00,Peninsula,Parks Issue,open,4515 Ladera St,Pothole || LOCATION: Sunset Cliffs Natural Park Ladera/Cornish Dr   || LANE: All || Unknown
4184185,2023-04-08T18:58:00,Clairemont Mesa,Graffiti - Public,open,5765 Mount Alifan Drive,Graffiti on block wall behind vons
4184186,2023-04-08T18:58:00,Balboa Park,Graffiti - Public,open,1700 Village Pl,Graffiti
4184188,2023-04-08T19:02:00,Scripps Miramar Ranch,Right-of-Way Code Enforcement,open,10258 Grayfox Dr,Sink holes from road construction  || LOCATION: Grayfox between Red Cedar and Vista Valle || LANE: Middle of road || Unknown
4184190,2023-04-08T19:03:00,Navajo,Traffic Signal Issue,open,"MISSION GORGE RD & TWAIN AV,, 92120",Signal out
4184191,2023-04-08T19:04:00,Carmel Valley,Pothole,open,"12598-12592 El Camino Real, San Diego, CA 92130, USA","MULTIPLE LARGE POT HOLES IN A ROW ON EL CAMINO REAL. PLEASE FIX THESE ASAP!|| Describe the exact location of the pothole on the street./Cross streets: on El Camino Real, Between High Bluff and Elijah Ct cross streets|| Which lane is the pothole in?/Middle and few on left/right|| What is the direction of travel?/Northbound"
4184192,2023-04-08T19:05:00,Mid-City:City Heights,Street Light Maintenance,open,"4890 Lantana Dr, San Diego, CA 92105, USA",Street light has gone out near my home.
4184194,2023-04-08T19:05:00,Clairemont Mesa,Parking,open,5084 Brillo St,Boat and trailer parked on street for over a month.
4184195,2023-04-08T19:05:00,Carmel Mountain Ranch,Pothole,open,11160 Rancho Carmel Drive,pot holes || LOCATION: carmel mountain/rancho carmel dr || LANE: all lanes turning left from carmel mtn || Northbound
4184198,2023-04-08T19:12:00,Linda Vista,Graffiti - Public,open,1801?1999 Hanford Dr,Graffiti on 163-S sound wall
4184199,2023-04-08T19:14:00,Mission Bay Park,Illegal Dumping,open,"2624 BAYSIDE WK, San Diego, CA 92109, USA",Trash
4184200,2023-04-08T19:15:00,Reserve,Parks Issue,open,1047?1099 Harbor Island Dr,Street sign needs to be secured
4184202,2023-04-08T19:16:00,Scripps Miramar Ranch,Stormwater,open,"12345 Fronsac St, San Diego, CA 92131, USA",Storm drain culvert leaking causing water pooling and run off onto property.
4184203,2023-04-08T19:18:00,Downtown,Sidewalk Repair Issue,open,N 12th Ave,Asked her to relocate away from the trolley tracks because she seems to ge to close and can be a dangerous hazard
4184204,2023-04-08T19:18:00,Carmel Mountain Ranch,Pothole,open,Rancho Carmel Dr,Potholes Plural Fix More Than Just One! || LOCATION: Intersection  || LANE: Intersection
4184205,2023-04-08T19:20:00,Mid-City:Normal Heights,Encampment,open,"4023 Meade Ave, San Diego, CA 92116, USA",Several vehicles and a Motorhome are parked illegally on the Meade Street bridge over highway 15.  People are living in these vehicles and leaving trash everywhere. The newly-reinstated vehicle habitation law: Prohibits people from living in their vehicles on any street or public property between the hours of 9 p.m. and 6 a.m. They are also banned from parking within 500 feet of a residence or school at any time.
4184206,2023-04-08T19:24:00,North Park,Parking,open,2911 Madison Ave,"Vehicle blocking driveway, no plates"
4184208,2023-04-08T19:28:00,College Area,Parking,open,5178 Rincon Street,Parked over 7 days
4184209,2023-04-08T19:30:00,Barrio Logan,Parking,open,3600 Main Street,Abandoned vehicle
4184210,2023-04-08T19:31:00,Downtown,Sidewalk Repair Issue,open,280?340 Park Blvd,Asked them nicely if they can relocate and still do not complied with what I asked then to do so nicely .
4184211,2023-04-08T19:32:00,Navajo,Pothole,open,"10354 FRIARS RD, San Diego, CA 92120, USA",Multiple potholes in front of soapy joes || LOCATION: Friars in front of soapy joes || LANE: Middle lanes || Eastbound
4184212,2023-04-08T19:37:00,Downtown,Sidewalk Repair Issue,open,280?340 Park Blvd,Asked her to relocate and still did not want to comply with what I asked her to.
4184213,2023-04-08T19:37:00,Mid-City:City Heights,Encampment,open,Wabash Park,Homeless camp
4184214,2023-04-08T19:38:00,North Park,Missed Collection,open,"4990 Vista Pl, San Diego, CA 92116, USA","48 hours after my regular trash pickup day Thursday and my first Get It Done notice (Report Number 04180995), still no pickup of my green organic waste bin. Get It Done website says Current Status ""In Process."" I will continue to keep my green bin out for pickup."
4184215,2023-04-08T19:43:00,Downtown,Encampment,open,"1266 E ST, San Diego, CA 92101, USA",Homeless encampment blocking sidewalk stretching into street
4184216,2023-04-08T19:46:00,Downtown,Encampment,open,503 Fifth Ave,Sleeping in front of Caesars cigar & spirits lounge.  Asked to relocate but she?s non responsive. Likely too intoxicated to answer.
4184217,2023-04-08T19:49:00,Downtown,Encampment,open,525 Fifth Ave,602 asked to relocate several times. Non compliant.
4184218,2023-04-08T19:52:00,Barrio Logan,Other,open,"3750 DALBERGIA ST, San Diego, CA 92113, USA",Prostitution
4184219,2023-04-08T19:53:00,Barrio Logan,Other,open,"3784 DALBERGIA ST, San Diego, CA 92113, USA",Prostitution
4184222,2023-04-08T19:54:00,University,Pothole,open,9333 Genesee Ave,Pothole  || LOCATION: Right lane Northbound Genesee north of Executive Drive near 9333 Genesee || LANE: Right || Northbound
4184224,2023-04-08T19:54:00,Barrio Logan,Other,open,3701?3735 Dalbergia St,Prostitution
4184226,2023-04-08T19:57:00,Mid-City:City Heights,Graffiti - Public,open,4350 University Ave,Graffiti  at faremount avenue city heights
4184227,2023-04-08T20:02:00,Downtown,Shared Mobility Device,open,418 West Market Street,"19 Birds ,#04183915, reported 5 hours ago, is now 31, which gives new meaning to ""In Progress"" #ForAllofUs. #ToddGloria #?"
4184228,2023-04-08T20:03:00,Clairemont Mesa,Parking,open,3470 Atlas St,Illegal parking
4184229,2023-04-08T20:04:00,Pacific Beach,Parking,open,1948 Law St,Abandoned/Inoperable vehicle
4184230,2023-04-08T20:06:00,Kearny Mesa,Pothole,open,4052?4080 Kearny Mesa Rd,Multiple potholes on Kearny villa road in north and southbound lanes between target and convoy || LOCATION: About 20 potholes. Crew recently fixed potholes but the last rain made more || LANE: All lanes. North and southbound lanes || Unknown
4184231,2023-04-08T20:10:00,Sabre Springs,Traffic Signal Timing,open,"SABRE SPRINGS PKY & MORNING CREEK S DR,, 92128",Timing issue on the main road light text forever to turn green
4184232,2023-04-08T20:10:00,College Area,Street Light Maintenance,open,"5035 Rockford Dr, San Diego, CA 92115, USA",Street light at this address does not auto turn on as do the others on the street.
4184234,2023-04-08T20:21:00,Mid-City:City Heights,Encampment,open,"5056-5000 Wightman St, San Diego, CA 92105, USA",Public safety hazard. They have set up tents next to the park where children are playing.
4184235,2023-04-08T20:22:00,Peninsula,Encampment,open,1104 Devonshire Dr,RV Parked illegally with  people sleeping in it
4184236,2023-04-08T20:25:00,Encanto Neighborhoods,Traffic Sign Maintenance,open,4933 Bunnell Street,I live at 4933 bunnell street I have a deaf toddler and my street does not have a deaf child near sign
4184237,2023-04-08T20:29:00,Encanto Neighborhoods,Traffic Sign Maintenance,open,4933 Bunnell Street,I live at 4933 bunnell street I have a deaf toddler and my street does not have a deaf child near sign
4184238,2023-04-08T20:31:00,Skyline-Paradise Hills,Traffic Signal Issue,open,Tooma St & WOODMAN ST,"At the intersection of Ramfos Pl and S Woodman St in San Diego, CA, 92139, all four traffic signals are flashing red."
4184239,2023-04-08T20:31:00,North Park,Parking,open,"4694 30TH ST, San Diego, CA 92116, USA",Yeah seems like an emergency
4184240,2023-04-08T20:33:00,North Park,Parking,open,"4690 30TH ST, San Diego, CA 92116, USA",Yeah about that protected bike lane
4184241,2023-04-08T20:37:00,Downtown,Encampment,open,1007 Fifth Ave,Sleep in front of 7 Eleven. Refuses to relocate.
4184242,2023-04-08T20:43:00,Reserve,Pothole,open,Via De La Valle & San Andres Dr,Potholes  || LOCATION: In both westbound lanes || LANE: Both westbound lanes || Westbound
4184244,2023-04-08T20:48:00,Mid-City:City Heights,Parking,open,"3661 Roselawn Ave, San Diego, CA 92105, USA",Car with broken wheel parked 24 inches away from curb for over a month. This is a very narrow street and this car is posing a risk
4184245,2023-04-08T20:53:00,North Park,Graffiti - Public,open,"4128 OREGON ST, San Diego, CA 92104, USA",Graffiti on our garage door by the north park 13 gang
4184246,2023-04-08T20:54:00,University,Encampment,open,6141 Dirac St,Illegally Parked Car
4184247,2023-04-08T20:56:00,University,Pothole,open,Genesee Ave,Potholes  || LOCATION: Intersection || LANE: All lanes || Eastbound
4184248,2023-04-08T21:07:00,Navajo,Parking,open,3408 Mission Mesa Way,Horse Trailer
4184249,2023-04-08T21:09:00,Downtown,Encampment,open,711 Fourth Ave,Loitering in front of 7 Eleven and refuses to relocate.
4184250,2023-04-08T21:16:00,Peninsula,Street Light Maintenance,open,968 Moana Dr,Street light flashing
4184251,2023-04-08T21:21:00,University,Pothole,open,"GENESEE AV & EASTGATE MALL,, 92037",LARGE POTHOLE- DAMAGED SEVERAL CARS
4184252,2023-04-08T21:29:00,Clairemont Mesa,Pothole,open,"Clairemont Dr, San Diego, CA, USA","from intersection of clairemont mesa blvd & clairemont dr,  southbound on clairemont drive for many blocks,  many potholes along the way|| Describe the exact location of the pothole on the street./see above || Which lane is the pothole in?/southbound|| What is the direction of travel?/Southbound"
4184253,2023-04-08T21:42:00,North Park,Parking,open,3800?3898 Crestwood Pl,Ilegally parked car in alley way in Hillcrest.
4184254,2023-04-08T21:44:00,Mid-City:City Heights,Graffiti - Public,open,4652 Wightman St,Graffiti
4184255,2023-04-08T21:44:00,Mira Mesa,Pothole,open,8351?8367 Mira Mesa Blvd,Pothole  || LOCATION: Mira Mesa Blvd near Camino Ruiz || LANE: Right lane || Eastbound
4184256,2023-04-08T21:48:00,Southeastern San Diego,Graffiti - Public,open,3596 K Street,Gang graffiti
4184257,2023-04-08T21:49:00,Southeastern San Diego,Graffiti - Public,open,289 35th Street,Gang graffiti
4184258,2023-04-08T21:50:00,Mira Mesa,Street Light Maintenance,open,11174 Westonhill Dr,Mesa Viking Neighborhood Park interior park lighting was affected by this weeks SDGE several hour power outage on 6 April. Lights have not gone on at night since the outage
4184259,2023-04-08T21:51:00,Southeastern San Diego,Graffiti - Public,open,266 35th Street,Gang graffiti
4184260,2023-04-08T21:52:00,Serra Mesa,ROW Maintenance,open,"8898 HALSTED ST, San Diego, CA 92123, USA",Curb Paint
4184261,2023-04-08T21:52:00,Southeastern San Diego,Graffiti - Public,open,Market St & 36th St,Gang graffiti
4184262,2023-04-08T21:54:00,North Park,Pothole,open,2101 University Ave,"Potholes  || LOCATION: 2103-2105 University Ave,  past Alabama street. || LANE: Left lane, closest to median || Eastbound"
4184263,2023-04-08T21:57:00,Mira Mesa,Pothole,open,"9677 Mira Mesa Blvd, San Diego, CA 92126, USA",Lot of potholes around Mira Mesa Blvd near I-15 onramp/ off ramp|| Describe the exact location of the pothole on the street./I-15 and Mira Mesa|| Which lane is the pothole in?/|| What is the direction of travel?/Unknown
4184264,2023-04-08T21:57:00,Southeastern San Diego,Parking,open,645 27th Street,Abandoned car with Mexico plates
4184265,2023-04-08T21:58:00,Uptown,Encampment,open,3525 Seventh Ave,Homeless sleeping on the east side terrace at Marston House   Balboa Park   City Property
4184266,2023-04-08T22:00:00,Otay Mesa,Pothole,open,"6459-6550 Datsun St, San Diego, CA 92154, USA",Multiple potholes throughout the street. The potholes damaged my car. The potholes are between heritage rd and pray valley road|| Describe the exact location of the pothole on the street./Heritage road & Otay valley road|| Which lane is the pothole in?/Both lanes are terrible!!|| What is the direction of travel?/Eastbound
4184267,2023-04-08T22:00:00,Peninsula,ROW Maintenance,open,"3625 VOLTAIRE ST, San Diego, CA 92106, USA",Overgrown shrubs on sidewalk
4184268,2023-04-08T22:01:00,Mission Bay Park,Pothole,open,"Mission Bay Dr., San Diego, CA 92109, USA",middle of intersection of garnet ave.  and mission bay drive|| Describe the exact location of the pothole on the street./2 deep potholes|| Which lane is the pothole in?/middle lane|| What is the direction of travel?/Eastbound
4184269,2023-04-08T22:03:00,La Jolla,Street Sweeping,open,La Jolla Pkwy,Dirt completely obscuring the emergency lane!
4184270,2023-04-08T22:04:00,Carmel Mountain Ranch,Graffiti - Public,open,Highland Ranch Rd,Sign tagged
4184271,2023-04-08T22:06:00,College Area,Traffic Signal Issue,open,"MONTEZUMA RD & YERBA SANTA DR,, 92115",4 WAY RED FLASH
4184273,2023-04-08T22:14:00,Navajo,Pothole,open,"6055-6063 Fairmount Ave, San Diego, CA 92120, USA",Several potholes becoming larger since the rains.|| Describe the exact location of the pothole on the street./When entering driveway off of Fairmont to 10981 San Diego Mission Road. There Re also a few smaller ones near the Home Depot|| Which lane is the pothole in?/West lane|| What is the direction of travel?/Northbound
4184274,2023-04-08T22:14:00,Rancho Penasquitos,Parking,open,13341 Caminito Ciera,Abandoned & vandalized vehicle. VW beetle with 2021 registration has been parked in the same place for months. Car has received numerous parking tickets that have stacked up on the windshield. Now has a broken window. Leaving this vandalized & abandoned car here is going to invite further vandalism and criminal activity as it shows there is no police presence. Tow& impound this car and get it off our street to not encourage additional criminal activity.
4184275,2023-04-08T22:16:00,Southeastern San Diego,Parking,open,2042-44 Market Street,Parking violation
4184276,2023-04-08T22:21:00,San Ysidro,Missed Collection,open,"1613 Little Dipper Way, San Ysidro, CA 92173, USA","Hasn't picked up recycling since the scheduled date of April 6, 2023"
4184277,2023-04-08T22:27:00,Mid-City:Eastern Area,Pothole,open,"University Av & 5975, San Diego, CA 92115, USA",This whole street is full of big potholes!!! It?s getting worse!|| Describe the exact location of the pothole on the street./All university Ave!  54th st until 70th st. Especially in front of university square. || Which lane is the pothole in?/Both lanes|| What is the direction of travel?/Eastbound
4184278,2023-04-08T22:30:00,Downtown,Graffiti - Public,open,1156 Seventh Ave,Graffitti
4184279,2023-04-08T22:35:00,Uptown,Encampment,open,4094 Fourth Ave,Loud all night activity outside our window
4184280,2023-04-08T22:37:00,Clairemont Mesa,Parks Issue,open,"4578 Leathers St, San Diego, CA 92117, USA",There is an open space behind my property which has eucalyptus trees .  A large one has uprooted from the ground and is now leaning towards my neighbor's property at 4570 Leathers.  Could someone please stop by and look before it starts to split further and cause some serious damage.  Thank
4184281,2023-04-08T22:44:00,Skyline-Paradise Hills,Parking,open,"240 Parkbrook Pl, San Diego, CA 92114, USA","This green large commercial vehicle (dump truck) continues to park along Parkbrook Place and Parkbrook Street. I was about to make a left turn not realizing there was a car coming up the hill. This dump truck prohibits me from seeing oncoming traffic. I?ve complained multiple times and it is a matter of time someone will get hit. This dump truck should not be permitted to park on residential  streets, even if it had orange cones. It is consistently  parked  during the day and evenings. It would leave for a few hours and returns. The dump truck needs to be parked in a commercial lot, not residential. Someone will eventually get hurt. Most residents that live in the area are over 65+ years old. This is dangerous."
4184282,2023-04-08T22:44:00,Downtown,Graffiti - Public,open,421 Market St,Graffiti on business window
4184283,2023-04-08T22:45:00,Mid-City:Eastern Area,Graffiti - Public,open,5882?5892 University Ave,Graffiti on the wall at auto zone university square center
4184284,2023-04-08T22:51:00,Uptown,Sidewalk Repair Issue,open,1060 University Ave,Tree well trip hazard
4184285,2023-04-08T22:56:00,Downtown,Parking,open,"1030 17th St, San Diego, CA 92101, USA",Vehicle has 4 flat tires and has been there as long as I have lived across the street. Silver Mitsubishi Eclipse with black convertible top. It's been there so long you can even see it on Google maps - which means it's been there at least 6 months.
4184286,2023-04-08T22:58:00,Downtown,Other,open,440 Fifth Ave,Vandalism
4184287,2023-04-08T22:59:00,Mid-City:City Heights,Dead Animal,open,"3523 43rd St, San Diego, CA 92105, USA",Really bad smell coming from under our house. Possible dead animal
4184288,2023-04-08T23:05:00,Downtown,Illegal Dumping,open,410 Fifth Ave,Broken glass on sidewalk
4184289,2023-04-08T23:13:00,Downtown,Shared Mobility Device,open,672 Fifth Ave,Scooters outside of designated parking space
4184290,2023-04-08T23:21:00,Mid-City:Normal Heights,Parking,open,4416 34th St,A truck has been parked in the street in front of my home for around a month without moving
4184291,2023-04-08T23:28:00,Pacific Beach,Encampment,open,976 Felspar St,Homeless outside my business on my property
4184292,2023-04-08T23:33:00,Mid-City:City Heights,Encampment,open,"3964 WINONA AV, San Diego, CA 92105, USA",Homeless Encampment
4184293,2023-04-08T23:35:00,Mid-City:City Heights,Encampment,open,"3934 WINONA AV, San Diego, CA 92105, USA",Homeless Encampment
4184295,2023-04-08T23:37:00,Barrio Logan,Other,open,3743 Dalbergia St,Prostitution
4184296,2023-04-08T23:37:00,Barrio Logan,Other,open,3755 Dalbergia St,Prostitution
4184297,2023-04-08T23:37:00,Downtown,Sidewalk Repair Issue,open,538 Fourth Ave,"Uprooted tree grate, potential tripping hazard"
4184298,2023-04-08T23:37:00,Barrio Logan,Other,open,3718 Dalbergia St,Prostitution
4184299,2023-04-08T23:41:00,Downtown,Shared Mobility Device,open,418 West Market Street,"Let me guess. ""Vehicles already compliant"". #AlyssaMuto #Director,SustainabilityMobility??"
4184301,2023-04-08T23:43:00,Downtown,Graffiti - Public,open,701 Island Ave,"Graffiti , Public Storage, 7th Ave side.  South of Island."
4184302,2023-04-08T23:45:00,Peninsula,Traffic Sign Maintenance,open,"ROSECRANS ST & NEWELL ST,, 92106",STOP SIGN KO'D IN CRASH- NEEDS TO BE REPLACED ASAP
4183114,2023-04-08T00:16:00,La Jolla,Other,closed,6314 La Pintura Dr,"Drilling, major construction at midnight"
4183126,2023-04-08T03:27:00,Downtown,Encampment,closed,"690 E ST, San Diego, CA 92101, USA","Encampments , 7th at E streets."
4183128,2023-04-08T04:03:00,Mission Beach,Shared Mobility Device,closed,2700?2714 Mission Blvd,Too many
4183129,2023-04-08T04:03:00,Mission Beach,Shared Mobility Device,closed,750 San Luis Rey Pl,Violation
4183130,2023-04-08T04:07:00,Southeastern San Diego,Encampment,closed,2699 Commercial St,Homeless Encampment
4183135,2023-04-08T04:21:00,Downtown,Shared Mobility Device,closed,660 J St,It?s been sitting here for two days
4183139,2023-04-08T04:26:00,Downtown,Shared Mobility Device,closed,401 K St,10 illegal birds is greater than four
4183140,2023-04-08T04:28:00,Downtown,Illegal Dumping,closed,970?998 Fifth Ave,Abandoned property
4183147,2023-04-08T04:41:00,Downtown,Shared Mobility Device,closed,Market St,Sidewalk technology lie with a splash of ADA
4183148,2023-04-08T04:42:00,Downtown,Shared Mobility Device,closed,851?899 First Ave,9 illegal birds is greater than four
